beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
Ranger,"New Belgium Brewing Company","IPA - American",6.5,70,,,,,,,,4,"2012-08-25 21:46:31",https://untappd.com/c/11905414,https://untappd.com/beer/6767,https://untappd.com/brewery/905,"United States","Fort Collins",CO,,,,11905414,6767,905,,3.6,3.6,,0,0
"Hookiebobb IPA","Crazy Mountain Brewing Company","IPA - American",6.7,87,,"Union Bear",Dallas,TX,"United States",32.808,-96.7979,3,"2012-08-28 18:04:38",https://untappd.com/c/12011684,https://untappd.com/beer/18273,https://untappd.com/brewery/4948,"United States",Edwards,CO,,,,12011684,18273,4948,,3.53,3.53,,0,0
"Hoppy Knight","Twisted Pine Brewing Company","IPA - Black / Cascadian Dark Ale",8,85,,,,,,,,3,"2012-08-28 22:35:56",https://untappd.com/c/12029318,https://untappd.com/beer/8555,https://untappd.com/brewery/1297,"United States",Boulder,CO,,,,12029318,8555,1297,,3.54,3.56,,0,0
"Super India Pale Ale (Lips of Faith)","New Belgium Brewing Company","IPA - Imperial / Double",9,70,"So I heard you like hops...",,,,,,,1,"2012-08-30 20:56:26",https://untappd.com/c/12101596,https://untappd.com/beer/209042,https://untappd.com/brewery/905,"United States","Fort Collins",CO,,,,12101596,209042,905,,4.05,4.04,,0,0
"Retro Extra Pale Ale","Green Flash Brewing Company","Pale Ale - American",5.3,0,,"Union Bear",Dallas,TX,"United States",32.808,-96.7979,3,"2012-08-31 17:52:28",https://untappd.com/c/12135895,https://untappd.com/beer/177925,https://untappd.com/brewery/609,"United States","San Diego",CA,,,,12135895,177925,609,,3.32,3.39,,0,0
"Double Dead Guy Ale","Rogue Ales","Strong Ale - American",9,78,,"Union Bear",Dallas,TX,"United States",32.808,-96.7979,4,"2012-08-31 18:51:38",https://untappd.com/c/12141834,https://untappd.com/beer/4994,https://untappd.com/brewery/4565,"United States",Newport,OR,,,,12141834,4994,4565,,3.88,3.87,,0,0
"The Temptress","Lakewood Brewing Company","Stout - Imperial / Double Milk",9.1,56,,"The Common Table",Dallas,TX,"United States",32.7983,-96.8061,5,"2012-09-01 16:37:18",https://untappd.com/c/12209111,https://untappd.com/beer/52332,https://untappd.com/brewery/11862,"United States",Garland,TX,,,,12209111,52332,11862,,4.05,4.05,,1,0
"15th Anniversary Ale","Real Ale Brewing Company","Stout - Russian Imperial",9.8,70,,,,,,,,5,"2012-09-06 16:59:27",https://untappd.com/c/12446647,https://untappd.com/beer/56098,https://untappd.com/brewery/1044,"United States",Blanco,TX,,,,12446647,56098,1044,,4.11,4.05,,1,0
"Samuel Adams New World","Boston Beer Company","Belgian Tripel",10,17,,,,,,,,3,"2012-09-07 21:10:47",https://untappd.com/c/12520643,https://untappd.com/beer/8566,https://untappd.com/brewery/157,"United States",Boston,MA,,,,12520643,8566,157,,3.75,3.75,,0,0
"Bourbon Barrel Aged Winter Warmer","Rahr & Sons Brewing Company","Winter Warmer",11,44,2011,,,,,,,4,"2012-09-07 22:27:52",https://untappd.com/c/12529230,https://untappd.com/beer/5034,https://untappd.com/brewery/1038,"United States","Fort Worth",TX,,,,12529230,5034,1038,,4.01,4.01,,0,0
"Four Squared","Real Ale Brewing Company","Pale Ale - American",5.6,42,"Not bad",,,,,,,3,"2012-09-08 11:32:57",https://untappd.com/c/12547865,https://untappd.com/beer/193821,https://untappd.com/brewery/1044,"United States",Blanco,TX,,,,12547865,193821,1044,,3.68,3.68,,0,0
"16th Anniversary Ale","Real Ale Brewing Company","Bock - Doppelbock",7.4,38,,,,,,,,4,"2012-09-08 11:41:28",https://untappd.com/c/12548243,https://untappd.com/beer/193935,https://untappd.com/brewery/1044,"United States",Blanco,TX,,,,12548243,193935,1044,,3.79,3.74,,0,0
"Imperium (Mysterium Verum)","Real Ale Brewing Company","American Wild Ale",6.6,66,"More sours Real ale",,,,,,,5,"2012-09-08 12:12:40",https://untappd.com/c/12550009,https://untappd.com/beer/204927,https://untappd.com/brewery/1044,"United States",Blanco,TX,,,,12550009,204927,1044,,3.83,3.81,,0,0
"Devil's Share (Mysterium Verum)","Real Ale Brewing Company","Belgian Tripel",8.1,36,,,,,,,,5,"2012-09-08 13:00:45",https://untappd.com/c/12553252,https://untappd.com/beer/8568,https://untappd.com/brewery/1044,"United States",Blanco,TX,,,,12553252,8568,1044,,3.97,3.94,,0,0
"Shipwrecked (Mysterium Verum)","Real Ale Brewing Company","Strong Ale - American",9.7,27,,"Whole Foods Market",Dallas,TX,"United States",32.8158,-96.7524,3,"2012-09-09 15:54:28",https://untappd.com/c/12645594,https://untappd.com/beer/221852,https://untappd.com/brewery/1044,"United States",Blanco,TX,,,,12645594,221852,1044,,3.99,3.84,,0,0
"Highlander (Mysterium Verum)","Real Ale Brewing Company","Scotch Ale / Wee Heavy",9.7,0,"Damn this is good","Whole Foods Market",Dallas,TX,"United States",32.8158,-96.7524,5,"2012-09-09 16:23:54",https://untappd.com/c/12647824,https://untappd.com/beer/31852,https://untappd.com/brewery/1044,"United States",Blanco,TX,,,,12647824,31852,1044,,4.04,4.01,,0,0
"Scots Gone Wild (Mysterium Verum)","Real Ale Brewing Company","American Wild Ale",9.7,27,"We have a winner","Whole Foods Market",Dallas,TX,"United States",32.8158,-96.7524,5,"2012-09-09 17:21:51",https://untappd.com/c/12651881,https://untappd.com/beer/145111,https://untappd.com/brewery/1044,"United States",Blanco,TX,,,,12651881,145111,1044,,4.08,4.06,,0,0
"Hop Seeker 2012","Deep Ellum Brewing Company","Strong Ale - American",8,55,"Malt and alcohol dominating the hops.","The Common Table",Dallas,TX,"United States",32.7983,-96.8061,2,"2012-09-11 18:45:06",https://untappd.com/c/12717603,https://untappd.com/beer/228483,https://untappd.com/brewery/11028,"United States",Dallas,TX,,,,12717603,228483,11028,,3.87,3.78,,0,0
"Organic Porter","Eel River Brewing Company","Porter - American",5.8,19,,,,,,,,4,"2012-09-11 19:47:24",https://untappd.com/c/12722177,https://untappd.com/beer/186,https://untappd.com/brewery/481,"United States",Fortuna,CA,,,,12722177,186,481,,3.55,3.56,,0,0
"Chainbreaker White IPA","Deschutes Brewery","IPA - White",5.6,55,"This is goooood","The Common Table",Dallas,TX,"United States",32.7983,-96.8061,4,"2012-09-11 20:12:21",https://untappd.com/c/12723917,https://untappd.com/beer/50108,https://untappd.com/brewery/441,"United States",Bend,OR,,,,12723917,50108,441,,3.6,3.6,,0,0
"Mint IPA","No Label Brewing Company","IPA - American",7.7,125,,"Whole Foods Market",Dallas,TX,"United States",32.8716,-96.7658,3,"2012-09-14 20:26:55",https://untappd.com/c/12852515,https://untappd.com/beer/177542,https://untappd.com/brewery/7188,"United States",Katy,TX,,,,12852515,177542,7188,,3.28,3.32,,1,0
"Bronze Age","Stillwater Artisanal","Farmhouse Ale - Saison",6,0,,,,,,,,4,"2012-09-15 19:36:17",https://untappd.com/c/12930890,https://untappd.com/beer/99902,https://untappd.com/brewery/1203,"United States",Brooklyn,NY,,,,12930890,99902,1203,,3.53,3.54,,0,0
"Love Child No. 2","Boulevard Brewing Co.","American Wild Ale",9.6,11,,,,,,,,5,"2012-09-15 19:36:58",https://untappd.com/c/12930949,https://untappd.com/beer/44517,https://untappd.com/brewery/1514,"United States","Kansas City",MO,,,,12930949,44517,1514,,4.18,4.14,,0,0
"Devil's Share (Mysterium Verum)","Real Ale Brewing Company","Belgian Tripel",8.1,36,,,,,,,,5,"2012-09-15 19:37:11",https://untappd.com/c/12931017,https://untappd.com/beer/8568,https://untappd.com/brewery/1044,"United States",Blanco,TX,,,,12931017,8568,1044,,3.97,3.94,,0,0
Malefactor,"Upland Brewing Company","Sour - Flanders Red Ale",10.5,0,,,,,,,,4,"2012-09-15 19:49:53",https://untappd.com/c/12932610,https://untappd.com/beer/98219,https://untappd.com/brewery/1313,"United States",Bloomington,IN,,,,12932610,98219,1313,,4.16,4.13,,0,0
"15th Anniversary Ale","Real Ale Brewing Company","Stout - Russian Imperial",9.8,70,,,,,,,,5,"2012-09-15 21:36:06",https://untappd.com/c/12945604,https://untappd.com/beer/56098,https://untappd.com/brewery/1044,"United States",Blanco,TX,,,,12945604,56098,1044,,4.11,4.05,,0,0
"Scots Gone Wild (Mysterium Verum)","Real Ale Brewing Company","American Wild Ale",9.7,27,,,,,,,,5,"2012-09-15 21:36:32",https://untappd.com/c/12945679,https://untappd.com/beer/145111,https://untappd.com/brewery/1044,"United States",Blanco,TX,,,,12945679,145111,1044,,4.08,4.06,,0,0
Sue,"Yazoo Brewing Company","Smoked Beer",9.2,72,,,,,,,,4,"2012-09-15 22:42:41",https://untappd.com/c/12952114,https://untappd.com/beer/16159,https://untappd.com/brewery/2688,"United States",Nashville,TN,,,,12952114,16159,2688,,3.82,3.82,,0,0
Fortuitous,"Yazoo Brewing Company","American Wild Ale",10,0,,,,,,,,,"2012-09-15 22:50:57",https://untappd.com/c/12952766,https://untappd.com/beer/107531,https://untappd.com/brewery/2688,"United States",Nashville,TN,,,,12952766,107531,2688,,3.69,3.68,,0,0
Oktoberfest,"Left Hand Brewing Company",Märzen,6.6,24,,,,,,,,3,"2012-09-16 19:34:15",https://untappd.com/c/12999872,https://untappd.com/beer/6775,https://untappd.com/brewery/779,"United States",Longmont,CO,,,,12999872,6775,779,,3.58,3.58,,0,0
"Harpoon Octoberfest","Harpoon Brewery",Märzen,5.3,30,,,,,,,,3,"2012-09-19 18:16:46",https://untappd.com/c/13088168,https://untappd.com/beer/6261,https://untappd.com/brewery/634,"United States",Boston,MA,,,,13088168,6261,634,,3.45,3.45,,0,0
Oktoberfest,"Summit Brewing Company",Märzen,7.1,25,,,,,,,,3,"2012-09-20 18:22:56",https://untappd.com/c/13127288,https://untappd.com/beer/8712,https://untappd.com/brewery/2396,"United States","St. Paul",MN,,,,13127288,8712,2396,,3.57,3.57,,0,0
"Bob's '47 Oktoberfest","Boulevard Brewing Co.",Märzen,5.8,27,,,,,,,,4,"2012-09-21 18:42:08",https://untappd.com/c/13181580,https://untappd.com/beer/10691,https://untappd.com/brewery/1514,"United States","Kansas City",MO,,,,13181580,10691,1514,,3.6,3.6,,0,0
Endeavour,"Saint Arnold Brewing Company","IPA - Imperial / Double",8.9,76,,"Whole Foods Market",Dallas,TX,"United States",32.8716,-96.7658,5,"2012-09-21 20:19:19",https://untappd.com/c/13193864,https://untappd.com/beer/99921,https://untappd.com/brewery/2940,"United States",Houston,TX,,,,13193864,99921,2940,,3.93,3.92,,0,0
"Okto Festival Ale","Widmer Brothers Brewing",Märzen,5.3,28,,,,,,,,3,"2012-09-22 19:18:29",https://untappd.com/c/13269183,https://untappd.com/beer/72240,https://untappd.com/brewery/3028,"United States",Portland,OR,,,,13269183,72240,3028,,3.35,3.36,,0,0
Resin,"Sixpoint Brewery","IPA - Imperial / Double",9.1,103,,,,,,,,5,"2012-09-23 14:26:33",https://untappd.com/c/13318597,https://untappd.com/beer/117064,https://untappd.com/brewery/1149,"United States",Brooklyn,NY,,,,13318597,117064,1149,,3.97,3.97,,1,0
Brownstone,"Sixpoint Brewery","Brown Ale - American",6,45,,,,,,,,4,"2012-09-23 15:20:26",https://untappd.com/c/13322252,https://untappd.com/beer/11237,https://untappd.com/brewery/1149,"United States",Brooklyn,NY,,,,13322252,11237,1149,,3.56,3.57,,1,0
"Wytchmaker Farmhouse Rye IPA","Jester King Brewery","IPA - Farmhouse",6,71,,,,,,,,3,"2012-09-23 15:51:29",https://untappd.com/c/13324343,https://untappd.com/beer/89332,https://untappd.com/brewery/5291,"United States",Austin,TX,,,,13324343,89332,5291,,3.86,3.85,,0,0
"Autumn Ale","Breckenridge Brewery","Brown Ale - Other",7,21,,,,,,,,4,"2012-09-24 16:59:46",https://untappd.com/c/13363132,https://untappd.com/beer/1144,https://untappd.com/brewery/236,"United States",Littleton,CO,,,,13363132,1144,236,,3.55,3.55,,0,0
"Red Hoptober","New Belgium Brewing Company","Red Ale - American Amber / Red",6,0,,,,,,,,3,"2012-09-25 19:43:49",https://untappd.com/c/13404510,https://untappd.com/beer/95072,https://untappd.com/brewery/905,"United States","Fort Collins",CO,,,,13404510,95072,905,,3.53,3.53,,0,0
"Ichiban (Ichiban Shibori) (一番搾り)","Kirin Brewery Company","Lager - Pale",5,18,,,,,,,,3,"2012-10-06 14:08:07",https://untappd.com/c/13948591,https://untappd.com/beer/4667,https://untappd.com/brewery/741,Japan,Nakano-ku,Tokyo,,,,13948591,4667,741,,3.12,3.12,,0,0
"Shiner Prickly Pear","Spoetzl Brewery","Fruit Beer",4.9,20,,,,,,,,3,"2012-10-06 15:57:34",https://untappd.com/c/13960266,https://untappd.com/beer/159869,https://untappd.com/brewery/1179,"United States",Shiner,TX,,,,13960266,159869,1179,,3.31,3.32,,0,0
Oktoberfest,"Saint Arnold Brewing Company","Scotch Ale / Wee Heavy",6,24,,Smashburger,Houston,TX,"United States",29.6946,-95.4136,5,"2012-10-12 18:34:52",https://untappd.com/c/14271396,https://untappd.com/beer/10554,https://untappd.com/brewery/2940,"United States",Houston,TX,,,,14271396,10554,2940,,3.69,3.69,,0,0
"Small Batch Series No. 2","Ranger Creek Brewing & Distilling","Farmhouse Ale - Saison",7.7,0,,,,,,,,4,"2012-10-12 23:39:39",https://untappd.com/c/14307208,https://untappd.com/beer/208637,https://untappd.com/brewery/2922,"United States","San Antonio",TX,,,,14307208,208637,2922,,3.58,3.6,,0,0
"Biere D'Hougoumont","Brewery Ommegang","Farmhouse Ale - Bière de Garde",7.3,0,,,,,,,,4,"2012-10-13 20:11:30",https://untappd.com/c/14377880,https://untappd.com/beer/163067,https://untappd.com/brewery/249,"United States",Cooperstown,NY,,,,14377880,163067,249,,3.82,3.81,,0,0
"DayTime IPA","Lagunitas Brewing Company","IPA - Session / India Session Ale",4,31,,,,,,,,4,"2012-10-14 16:35:17",https://untappd.com/c/14435150,https://untappd.com/beer/198572,https://untappd.com/brewery/765,"United States",Petaluma,CA,,,,14435150,198572,765,,3.59,3.59,,1,0
"Pro-Am (2012)","Southern Star Brewing Company","IPA - Imperial / Double",8,0,,,,,,,,4,"2012-10-14 17:14:59",https://untappd.com/c/14438506,https://untappd.com/beer/206733,https://untappd.com/brewery/1172,"United States",Conroe,TX,,,,14438506,206733,1172,,4,3.92,,0,0
"Scots Gone Wild (Mysterium Verum)","Real Ale Brewing Company","American Wild Ale",9.7,27,,,,,,,,5,"2012-10-19 19:00:05",https://untappd.com/c/14647768,https://untappd.com/beer/145111,https://untappd.com/brewery/1044,"United States",Blanco,TX,,,,14647768,145111,1044,,4.08,4.06,,0,0
"Bière de l’Amitié","Brasserie St-Feuillien","Belgian Strong Golden Ale",9.5,0,,,,,,,,5,"2012-10-19 21:41:16",https://untappd.com/c/14669959,https://untappd.com/beer/36742,https://untappd.com/brewery/295,Belgium,"Le Rœulx",Wallonie,,,,14669959,36742,295,,3.88,3.87,,0,0
"Scythe & Sickle","Brewery Ommegang","Farmhouse Ale - Bière de Garde",5.8,0,,,,,,,,4,"2012-10-19 22:05:31",https://untappd.com/c/14672708,https://untappd.com/beer/215745,https://untappd.com/brewery/249,"United States",Cooperstown,NY,,,,14672708,215745,249,,3.65,3.65,,0,0
Goudenhop,"Brewery Ommegang","IPA - Belgian",7.4,0,,,,,,,,3,"2012-10-19 22:05:57",https://untappd.com/c/14672779,https://untappd.com/beer/240450,https://untappd.com/brewery/249,"United States",Cooperstown,NY,,,,14672779,240450,249,,3.79,3.76,,0,0
"Warrior IPA","Left Hand Brewing Company","IPA - American",7.3,60,,,,,,,,3,"2012-10-20 18:57:36",https://untappd.com/c/14739271,https://untappd.com/beer/74,https://untappd.com/brewery/779,"United States",Longmont,CO,,,,14739271,74,779,,3.67,3.67,,0,0
"Jubelale (2012)","Deschutes Brewery","Winter Ale",6.7,60,,,,,,,,5,"2012-10-20 19:01:07",https://untappd.com/c/14739775,https://untappd.com/beer/224989,https://untappd.com/brewery/441,"United States",Bend,OR,,,,14739775,224989,441,,3.64,3.64,,0,0
"Unibroue 10",Unibroue,"Belgian Tripel",10,0,"Wow, oldest beer I've tasted.",,,,,,,,"2012-10-20 19:39:08",https://untappd.com/c/14745113,https://untappd.com/beer/33414,https://untappd.com/brewery/1307,Canada,Chambly,QC,,,,14745113,33414,1307,https://untappd.s3.amazonaws.com/photo/2012_10_21/c097123b01c8109e0f9cafed42c505c5_raw.jpg,3.63,3.66,,2,0
iStout,"8 Wired Brewing Co.","Stout - Russian Imperial",10,70,,,,,,,,4,"2012-10-20 20:04:46",https://untappd.com/c/14748818,https://untappd.com/beer/18411,https://untappd.com/brewery/3555,"New Zealand",Warkworth,Auckland,,,,14748818,18411,3555,,4.01,4.01,,1,0
"Positive Contact","Dogfish Head Craft Brewery","Cider - Graff",9,0,,,,,,,,3,"2012-10-20 20:53:57",https://untappd.com/c/14755732,https://untappd.com/beer/113562,https://untappd.com/brewery/459,"United States",Milton,DE,,,,14755732,113562,459,,3.66,3.66,,1,0
"Pliny the Elder","Russian River Brewing Company","IPA - Imperial / Double",8,100,,,,,,,,5,"2012-10-20 20:54:52",https://untappd.com/c/14755854,https://untappd.com/beer/4499,https://untappd.com/brewery/5143,"United States",Windsor,CA,,,,14755854,4499,5143,,4.51,4.51,,1,0
"Pumpkinator (2012)","Saint Arnold Brewing Company","Pumpkin / Yam Beer",10,0,,,,,,,,3,"2012-10-20 21:10:46",https://untappd.com/c/14757956,https://untappd.com/beer/234956,https://untappd.com/brewery/2940,"United States",Houston,TX,,,,14757956,234956,2940,,4.22,4.18,,1,0
"Crème Brûlée","Southern Tier Brewing Company","Stout - Imperial / Double Milk",10,55,,,,,,,,5,"2012-10-20 21:28:23",https://untappd.com/c/14760191,https://untappd.com/beer/4887,https://untappd.com/brewery/4586,"United States",Lakewood,NY,,,,14760191,4887,4586,,3.95,3.95,,1,0
"Northern Hemisphere Harvest Wet Hop Ale (2012)","Sierra Nevada Brewing Co.","IPA - American",6.7,0,,,,,,,,3,"2012-10-20 22:10:17",https://untappd.com/c/14765074,https://untappd.com/beer/239591,https://untappd.com/brewery/1142,"United States",Chico,CA,,,,14765074,239591,1142,,3.92,3.9,,1,0
"(512) FOUR","(512) Brewing Company","Strong Ale - English",7.5,35,,,,,,,,3,"2012-10-21 12:25:33",https://untappd.com/c/14787810,https://untappd.com/beer/723334,https://untappd.com/brewery/1,"United States",Austin,TX,,,,14787810,723334,1,,3.67,3.67,,1,0
Pumpkin,"FireWheel Brewing Co.","Pumpkin / Yam Beer",7.2,39,"Very reserved for a pumpkin beer",,,,,,,3,"2012-10-21 13:13:45",https://untappd.com/c/14790506,https://untappd.com/beer/226406,https://untappd.com/brewery/24700,"United States",Rowlett,TX,,,,14790506,226406,24700,,3.39,3.5,,1,0
"Autumnation (2011-2012)","Sixpoint Brewery","Spiced / Herbed Beer",6.7,74,,,,,,,,4,"2012-10-24 19:05:52",https://untappd.com/c/14928113,https://untappd.com/beer/64161,https://untappd.com/brewery/1149,"United States",Brooklyn,NY,,,,14928113,64161,1149,,3.4,3.42,,0,0
Gourdin',"Union Bear","Pumpkin / Yam Beer",5.3,13,,,,,,,,2,"2012-10-24 20:30:44",https://untappd.com/c/14936132,https://untappd.com/beer/251218,https://untappd.com/brewery/37620,"United States",Dallas,TX,,,,14936132,251218,37620,,0,3.58,,0,0
"Chainbreaker White IPA","Deschutes Brewery","IPA - White",5.6,55,,,,,,,,4,"2012-10-27 16:28:11",https://untappd.com/c/15101609,https://untappd.com/beer/50108,https://untappd.com/brewery/441,"United States",Bend,OR,,,,15101609,50108,441,,3.6,3.6,,0,0
"Ninja vs. Unicorn","Pipeworks Brewing Company","IPA - Imperial / Double",8,150,,,,,,,,4,"2012-10-27 16:28:28",https://untappd.com/c/15101644,https://untappd.com/beer/129534,https://untappd.com/brewery/4012,"United States",Chicago,IL,,,,15101644,129534,4012,,4.13,4.13,,0,0
Philosophizer,"Adelbert's Brewery","Farmhouse Ale - Saison",7.8,36,,,,,,,,2,"2012-10-31 18:04:19",https://untappd.com/c/15310443,https://untappd.com/beer/183030,https://untappd.com/brewery/20007,"United States",Austin,TX,,,,15310443,183030,20007,,3.8,3.8,,0,0
"Nommo Dubbel","Boulevard Brewing Co.","Belgian Dubbel",8,25,,,,,,,,4,"2012-11-01 18:58:23",https://untappd.com/c/15364268,https://untappd.com/beer/50176,https://untappd.com/brewery/1514,"United States","Kansas City",MO,,,,15364268,50176,1514,,3.69,3.69,,0,0
"Celebration Ale (2012)","Sierra Nevada Brewing Co.","IPA - American",6.8,65,,,,,,,,3,"2012-11-02 21:23:52",https://untappd.com/c/15443173,https://untappd.com/beer/226743,https://untappd.com/brewery/1142,"United States",Chico,CA,,,,15443173,226743,1142,,3.82,3.82,,0,0
"Black Quad","Real Ale Brewing Company","Belgian Quadrupel",10.5,33,,,,,,,,5,"2012-11-03 19:37:47",https://untappd.com/c/15519781,https://untappd.com/beer/1207792,https://untappd.com/brewery/1044,"United States",Blanco,TX,,,,15519781,1207792,1044,,3.9,3.89,,0,0
